Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,CTR
193005,TechCorp,Influencer,Women 35-44,15 days,Email,0.05,5890.0,6.7,Los Angeles,English,728,1773,8,Tech Enthusiasts,2021-10-12,41.060349689791316
193006,TechCorp,Influencer,Women 25-34,60 days,Google Ads,0.02,11392.0,3.38,Houston,French,491,3372,5,Fashionistas,2021-10-13,14.561091340450771
193007,TechCorp,Influencer,Women 25-34,45 days,Google Ads,0.01,19296.0,3.83,New York,French,598,9387,10,Foodies,2021-10-14,6.370512410780867
193008,Innovate Industries,Display,Men 18-24,60 days,Google Ads,0.12,8707.0,4.56,Houston,English,922,6595,2,Outdoor Adventurers,2021-10-15,13.980288097043214
193009,TechCorp,Social Media,Women 25-34,30 days,Facebook,0.02,12757.0,7.79,Houston,German,422,3319,2,Health & Wellness,2021-10-16,12.714673094305514
193010,NexGen Systems,Display,Men 18-24,60 days,Facebook,0.03,8114.0,4.75,Houston,Spanish,542,2027,7,Health & Wellness,2021-10-17,26.739023186975825
193011,DataTech Solutions,Email,Women 25-34,60 days,Email,0.13,10009.0,2.73,Los Angeles,German,810,5815,1,Outdoor Adventurers,2021-10-18,13.929492691315563
193012,DataTech Solutions,Social Media,Women 35-44,30 days,YouTube,0.07,12592.0,2.05,Miami,German,903,7801,8,Foodies,2021-10-19,11.575439046276118
193013,NexGen Systems,Search,Women 25-34,30 days,Google Ads,0.06,6273.0,4.75,Houston,Spanish,337,4638,7,Foodies,2021-10-20,7.266062958171626
193014,DataTech Solutions,Display,All Ages,30 days,YouTube,0.07,5408.0,7.36,Chicago,German,873,2064,2,Foodies,2021-10-21,42.29651162790697
193015,TechCorp,Display,Women 25-34,30 days,Google Ads,0.09,6752.0,4.89,Chicago,German,790,6889,6,Outdoor Adventurers,2021-10-22,11.467556974887502
193016,DataTech Solutions,Social Media,All Ages,60 days,Website,0.09,15585.0,2.84,Houston,Mandarin,683,5331,8,Outdoor Adventurers,2021-10-23,12.811855186644156
193017,Alpha Innovations,Social Media,Women 25-34,60 days,Google Ads,0.05,6503.0,2.15,Chicago,French,401,1239,4,Foodies,2021-10-24,32.36481033091202
193018,NexGen Systems,Influencer,Men 18-24,15 days,Email,0.11,16881.0,3.27,New York,Mandarin,593,7541,2,Tech Enthusiasts,2021-10-25,7.8636785572205286
193019,NexGen Systems,Display,Men 25-34,15 days,Email,0.14,15673.0,6.72,Chicago,French,994,2639,2,Health & Wellness,2021-10-26,37.6657824933687
193020,Alpha Innovations,Influencer,Women 25-34,30 days,YouTube,0.05,9717.0,3.68,Los Angeles,English,926,5268,4,Tech Enthusiasts,2021-10-27,17.577828397873958
193021,Alpha Innovations,Email,Men 18-24,60 days,Facebook,0.05,16064.0,5.88,Houston,English,827,7605,7,Outdoor Adventurers,2021-10-28,10.874424720578567
193022,DataTech Solutions,Influencer,Women 35-44,60 days,Website,0.06,5304.0,5.81,Los Angeles,German,171,5288,7,Fashionistas,2021-10-29,3.233736762481089
193023,Innovate Industries,Display,Men 25-34,45 days,Facebook,0.01,9659.0,6.11,Los Angeles,German,114,8213,10,Health & Wellness,2021-10-30,1.3880433459150128
193024,Alpha Innovations,Display,Women 35-44,15 days,Instagram,0.15,10613.0,7.29,Miami,Mandarin,361,6402,4,Health & Wellness,2021-10-31,5.638862855357701
193025,TechCorp,Display,Women 25-34,45 days,Google Ads,0.04,6029.0,3.3,New York,German,141,8013,4,Outdoor Adventurers,2021-11-01,1.759640584050917
193026,Alpha Innovations,Display,Women 25-34,30 days,Facebook,0.08,13461.0,6.05,Miami,Spanish,878,7300,4,Fashionistas,2021-11-02,12.027397260273972
193027,Alpha Innovations,Email,Women 25-34,60 days,YouTube,0.08,19839.0,7.37,Chicago,German,553,9364,2,Foodies,2021-11-03,5.905595899188381
193028,Innovate Industries,Display,Women 25-34,60 days,Website,0.05,16894.0,4.29,Los Angeles,French,302,9050,8,Fashionistas,2021-11-04,3.3370165745856357
193029,DataTech Solutions,Social Media,Men 18-24,30 days,Google Ads,0.02,8575.0,7.76,Houston,German,249,3563,3,Outdoor Adventurers,2021-11-05,6.988492843109739
193030,NexGen Systems,Email,Men 18-24,30 days,Instagram,0.14,19219.0,6.84,Chicago,German,831,6937,5,Health & Wellness,2021-11-06,11.979241747152948
193031,Innovate Industries,Email,Women 25-34,60 days,Instagram,0.03,6053.0,5.91,Houston,French,478,7281,8,Outdoor Adventurers,2021-11-07,6.565032275786294
193032,NexGen Systems,Display,Women 35-44,45 days,Facebook,0.04,13145.0,7.41,Miami,German,363,4455,10,Outdoor Adventurers,2021-11-08,8.148148148148149
193033,NexGen Systems,Social Media,Women 25-34,60 days,Email,0.05,7466.0,2.78,Miami,Mandarin,136,7809,1,Foodies,2021-11-09,1.7415802279421182
193034,TechCorp,Display,Men 25-34,45 days,Instagram,0.02,11109.0,3.87,Los Angeles,English,906,4429,3,Foodies,2021-11-10,20.45608489501016
193035,Innovate Industries,Social Media,Women 35-44,60 days,Instagram,0.06,16101.0,6.23,Chicago,German,892,3924,6,Outdoor Adventurers,2021-11-11,22.73190621814475
193036,NexGen Systems,Influencer,Men 18-24,15 days,Website,0.05,13805.0,2.05,Miami,Mandarin,815,5991,7,Tech Enthusiasts,2021-11-12,13.603738941745952
193037,NexGen Systems,Display,Men 25-34,45 days,Website,0.05,15564.0,4.38,Houston,Mandarin,807,4561,10,Fashionistas,2021-11-13,17.6934882701162
193038,NexGen Systems,Email,All Ages,45 days,YouTube,0.15,11793.0,2.94,New York,English,741,8990,2,Tech Enthusiasts,2021-11-14,8.242491657397109
193039,TechCorp,Influencer,Men 18-24,15 days,Website,0.09,14819.0,6.85,New York,English,194,9544,3,Outdoor Adventurers,2021-11-15,2.032690695725063
193040,Innovate Industries,Influencer,Men 18-24,45 days,Facebook,0.03,16390.0,7.93,Chicago,German,777,9438,4,Health & Wellness,2021-11-16,8.232676414494597
193041,Alpha Innovations,Influencer,All Ages,60 days,YouTube,0.02,9671.0,4.08,Houston,Mandarin,159,6968,5,Health & Wellness,2021-11-17,2.2818599311136625
193042,Innovate Industries,Influencer,Men 18-24,60 days,Website,0.1,8542.0,3.13,Miami,Mandarin,817,9415,1,Outdoor Adventurers,2021-11-18,8.67764206054169
193043,Alpha Innovations,Display,All Ages,15 days,Facebook,0.14,19182.0,4.86,Chicago,German,518,2033,7,Health & Wellness,2021-11-19,25.47958681751107
193044,TechCorp,Influencer,All Ages,15 days,Facebook,0.06,19229.0,2.02,New York,French,929,7968,5,Outdoor Adventurers,2021-11-20,11.65913654618474
193045,DataTech Solutions,Email,Women 35-44,30 days,Facebook,0.1,16130.0,6.98,Los Angeles,English,642,6025,7,Fashionistas,2021-11-21,10.655601659751039
193046,TechCorp,Display,All Ages,30 days,Google Ads,0.11,12707.0,7.55,New York,French,328,6859,6,Outdoor Adventurers,2021-11-22,4.782038197988045
193047,TechCorp,Email,Women 25-34,45 days,Facebook,0.05,10425.0,6.63,Chicago,German,406,3123,2,Foodies,2021-11-23,13.000320204931157
193048,Innovate Industries,Social Media,Men 25-34,45 days,Email,0.05,11703.0,4.1,New York,English,545,1880,6,Fashionistas,2021-11-24,28.98936170212766
193049,Innovate Industries,Influencer,Women 35-44,30 days,Website,0.12,13132.0,2.34,Los Angeles,Mandarin,853,7127,6,Foodies,2021-11-25,11.968570225901502
193050,Alpha Innovations,Search,Women 35-44,60 days,YouTube,0.05,11014.0,3.18,Chicago,German,803,8975,2,Fashionistas,2021-11-26,8.947075208913649
193051,Alpha Innovations,Influencer,Men 18-24,15 days,YouTube,0.1,15486.0,6.21,Chicago,Mandarin,180,4144,6,Foodies,2021-11-27,4.343629343629344
193052,TechCorp,Email,Men 25-34,45 days,YouTube,0.14,12413.0,4.45,Chicago,Mandarin,896,4901,7,Health & Wellness,2021-11-28,18.28198326872067
193053,TechCorp,Search,Men 18-24,15 days,YouTube,0.14,14579.0,2.73,Chicago,Spanish,903,9948,6,Foodies,2021-11-29,9.077201447527141
193054,TechCorp,Email,Men 25-34,45 days,YouTube,0.08,16217.0,3.07,Miami,Mandarin,907,8924,4,Tech Enthusiasts,2021-11-30,10.163603765127744
193055,DataTech Solutions,Search,Women 25-34,45 days,Website,0.06,18727.0,7.72,Chicago,German,760,6330,8,Tech Enthusiasts,2021-12-01,12.006319115323855
193056,Alpha Innovations,Email,Women 35-44,15 days,Email,0.14,5858.0,4.47,Los Angeles,Spanish,298,3333,1,Tech Enthusiasts,2021-12-02,8.94089408940894
193057,DataTech Solutions,Search,Women 35-44,60 days,Google Ads,0.04,17822.0,7.21,Houston,Mandarin,496,4488,9,Foodies,2021-12-03,11.051693404634582
193058,NexGen Systems,Social Media,All Ages,60 days,Facebook,0.1,9257.0,6.69,Miami,German,556,7242,8,Tech Enthusiasts,2021-12-04,7.67743717205192
193059,Alpha Innovations,Email,Women 35-44,15 days,Website,0.03,14760.0,7.22,Houston,German,813,5160,10,Foodies,2021-12-05,15.755813953488374
193060,TechCorp,Email,Men 18-24,45 days,Facebook,0.07,10956.0,4.77,Miami,Mandarin,539,8577,3,Fashionistas,2021-12-06,6.2842485717616885
193061,DataTech Solutions,Influencer,Men 25-34,45 days,Website,0.13,8582.0,7.83,Los Angeles,Mandarin,132,1432,1,Foodies,2021-12-07,9.217877094972067
193062,Alpha Innovations,Display,Men 18-24,30 days,YouTube,0.05,18311.0,4.55,Chicago,French,970,5955,7,Health & Wellness,2021-12-08,16.288832913518053
193063,DataTech Solutions,Email,Men 18-24,45 days,Email,0.09,12354.0,4.11,Los Angeles,German,982,6582,10,Foodies,2021-12-09,14.919477362503796
193064,Innovate Industries,Influencer,Women 35-44,30 days,Website,0.08,18328.0,2.78,Chicago,English,184,3660,9,Outdoor Adventurers,2021-12-10,5.027322404371585
193065,Innovate Industries,Display,Women 25-34,15 days,Facebook,0.13,11930.0,7.42,Chicago,French,355,6782,9,Health & Wellness,2021-12-11,5.234444116779711
193066,Alpha Innovations,Email,Men 18-24,60 days,Facebook,0.09,14983.0,6.06,Houston,Mandarin,534,8267,2,Tech Enthusiasts,2021-12-12,6.459416958993589
193067,TechCorp,Display,Men 25-34,45 days,Email,0.13,11856.0,2.38,Houston,Spanish,610,1840,1,Tech Enthusiasts,2021-12-13,33.15217391304348
193068,NexGen Systems,Display,Women 25-34,45 days,Email,0.11,12713.0,3.35,Los Angeles,German,484,2545,9,Tech Enthusiasts,2021-12-14,19.017681728880156
193069,Innovate Industries,Email,Women 25-34,60 days,Facebook,0.08,5163.0,5.99,New York,Spanish,203,5870,5,Health & Wellness,2021-12-15,3.458262350936968
193070,NexGen Systems,Search,Men 18-24,60 days,Website,0.08,18786.0,4.93,Houston,Spanish,474,7006,7,Health & Wellness,2021-12-16,6.765629460462461
193071,DataTech Solutions,Display,All Ages,60 days,Website,0.02,12107.0,3.51,Los Angeles,German,990,4209,6,Health & Wellness,2021-12-17,23.521026372059872
193072,DataTech Solutions,Display,All Ages,15 days,Google Ads,0.04,15221.0,3.78,Miami,Mandarin,895,8497,8,Outdoor Adventurers,2021-12-18,10.533129339766976
193073,Innovate Industries,Social Media,All Ages,60 days,Instagram,0.08,14670.0,3.64,Chicago,English,602,9842,2,Fashionistas,2021-12-19,6.116642958748222
193074,NexGen Systems,Email,Men 18-24,60 days,Email,0.09,13983.0,5.32,Chicago,Spanish,618,9802,2,Outdoor Adventurers,2021-12-20,6.304835747806569
193075,Alpha Innovations,Display,Women 35-44,30 days,Google Ads,0.09,10739.0,7.99,Los Angeles,Mandarin,532,4588,5,Tech Enthusiasts,2021-12-21,11.595466434176112
193076,Innovate Industries,Social Media,Women 35-44,60 days,Facebook,0.13,19808.0,2.62,Chicago,Spanish,216,5029,8,Outdoor Adventurers,2021-12-22,4.295088486776695
193077,TechCorp,Influencer,All Ages,30 days,Google Ads,0.11,14857.0,7.5,Miami,Spanish,344,7198,8,Tech Enthusiasts,2021-12-23,4.77910530702973
193078,TechCorp,Display,Men 18-24,45 days,Facebook,0.07,15294.0,5.14,Houston,English,1000,4452,10,Health & Wellness,2021-12-24,22.461814914645103
193079,Alpha Innovations,Display,Women 35-44,15 days,Facebook,0.07,13944.0,4.83,Los Angeles,Mandarin,620,3941,8,Tech Enthusiasts,2021-12-25,15.73204770362852
193080,NexGen Systems,Display,Men 18-24,60 days,YouTube,0.04,7526.0,7.67,New York,French,810,1973,1,Fashionistas,2021-12-26,41.05423213380639
193081,Innovate Industries,Display,Women 25-34,30 days,Website,0.1,12447.0,3.32,Los Angeles,German,653,3552,4,Health & Wellness,2021-12-27,18.38400900900901
193082,DataTech Solutions,Search,Women 25-34,45 days,Email,0.07,6586.0,4.96,Los Angeles,French,309,9550,1,Health & Wellness,2021-12-28,3.235602094240838
193083,NexGen Systems,Search,Men 18-24,30 days,Email,0.13,5872.0,7.28,New York,Spanish,517,5410,8,Foodies,2021-12-29,9.55637707948244
193084,Alpha Innovations,Influencer,Women 35-44,30 days,Email,0.14,14882.0,7.84,Los Angeles,English,753,5798,10,Tech Enthusiasts,2021-12-30,12.987236978268369
193085,Innovate Industries,Display,Women 35-44,15 days,Email,0.09,8198.0,4.86,Houston,German,712,7591,6,Fashionistas,2021-12-31,9.379528388881571
193086,NexGen Systems,Email,Men 25-34,30 days,Facebook,0.13,6382.0,7.64,New York,German,778,8093,2,Health & Wellness,2021-01-01,9.613246015074756
193087,DataTech Solutions,Social Media,Women 25-34,60 days,Facebook,0.11,14371.0,4.65,Miami,French,817,6423,6,Outdoor Adventurers,2021-01-02,12.719912813327106
193088,Alpha Innovations,Email,All Ages,15 days,Facebook,0.08,5888.0,6.85,Los Angeles,German,501,5925,1,Fashionistas,2021-01-03,8.455696202531646
193089,TechCorp,Search,All Ages,60 days,YouTube,0.07,11549.0,2.44,New York,French,246,2481,4,Outdoor Adventurers,2021-01-04,9.915356711003627
193090,TechCorp,Email,Men 25-34,60 days,Website,0.12,17959.0,3.57,Miami,French,417,4205,3,Tech Enthusiasts,2021-01-05,9.916765755053508
193091,Innovate Industries,Search,All Ages,15 days,Facebook,0.08,10151.0,7.01,Chicago,Mandarin,486,6609,1,Fashionistas,2021-01-06,7.353608715388107
193092,TechCorp,Search,All Ages,60 days,Website,0.11,5766.0,6.95,Chicago,English,598,9265,1,Fashionistas,2021-01-07,6.454398273070697
193093,NexGen Systems,Social Media,All Ages,45 days,Google Ads,0.04,5742.0,5.16,Houston,Mandarin,310,4613,2,Foodies,2021-01-08,6.7201387383481475
193094,TechCorp,Influencer,Women 35-44,45 days,YouTube,0.04,14071.0,5.82,Los Angeles,French,945,4641,10,Outdoor Adventurers,2021-01-09,20.361990950226243
193095,NexGen Systems,Influencer,All Ages,30 days,Google Ads,0.02,5979.0,6.1,New York,Mandarin,315,7871,9,Outdoor Adventurers,2021-01-10,4.002032778554186
193096,DataTech Solutions,Influencer,Men 18-24,60 days,Email,0.01,16736.0,7.86,Chicago,German,655,5867,5,Health & Wellness,2021-01-11,11.164138401227202
193097,TechCorp,Search,All Ages,45 days,Facebook,0.02,17641.0,3.7,Los Angeles,French,987,6765,6,Health & Wellness,2021-01-12,14.58980044345898
193098,Alpha Innovations,Email,Women 35-44,45 days,Email,0.13,8168.0,7.82,Miami,French,746,4862,8,Fashionistas,2021-01-13,15.343480049362402
193099,DataTech Solutions,Search,Men 25-34,15 days,Email,0.04,19880.0,4.7,Chicago,Mandarin,956,6808,10,Outdoor Adventurers,2021-01-14,14.042303172737954
193100,Innovate Industries,Display,Men 25-34,30 days,YouTube,0.07,6502.0,7.78,Los Angeles,German,279,8339,10,Health & Wellness,2021-01-15,3.3457249070631967
193101,Innovate Industries,Email,All Ages,45 days,Google Ads,0.09,14913.0,6.65,Miami,English,261,8133,5,Fashionistas,2021-01-16,3.2091479158981926
193102,TechCorp,Social Media,Men 18-24,60 days,Facebook,0.04,7204.0,2.64,Miami,Spanish,483,7235,10,Fashionistas,2021-01-17,6.675881133379407
193103,Alpha Innovations,Email,Men 25-34,60 days,Facebook,0.07,10513.0,3.32,Houston,Spanish,115,2202,7,Outdoor Adventurers,2021-01-18,5.22252497729337
193104,Alpha Innovations,Email,Men 25-34,15 days,Google Ads,0.09,12857.0,2.52,Los Angeles,French,181,5760,1,Health & Wellness,2021-01-19,3.142361111111111
193105,Alpha Innovations,Email,Men 25-34,45 days,Instagram,0.02,7411.0,5.64,Chicago,French,353,8154,10,Fashionistas,2021-01-20,4.329163600686779
193106,DataTech Solutions,Search,Men 18-24,30 days,Google Ads,0.07,15540.0,2.25,New York,German,302,9378,4,Health & Wellness,2021-01-21,3.2203028364256774
193107,TechCorp,Influencer,Men 25-34,15 days,Email,0.06,9433.0,6.34,Houston,English,872,7410,9,Outdoor Adventurers,2021-01-22,11.767881241565451
193108,DataTech Solutions,Social Media,Men 25-34,30 days,Website,0.07,12952.0,4.44,New York,French,721,4690,6,Fashionistas,2021-01-23,15.37313432835821
193109,TechCorp,Influencer,Women 25-34,60 days,Google Ads,0.07,18284.0,7.52,Chicago,French,207,8267,1,Outdoor Adventurers,2021-01-24,2.5039312930930206
193110,Innovate Industries,Display,Women 35-44,45 days,YouTube,0.03,9808.0,4.43,Miami,English,168,8925,1,Foodies,2021-01-25,1.8823529411764703
193111,Innovate Industries,Email,Men 25-34,30 days,Facebook,0.05,14750.0,6.93,Houston,French,729,3119,6,Fashionistas,2021-01-26,23.372875921769797
193112,DataTech Solutions,Social Media,Men 25-34,15 days,Website,0.05,8898.0,6.45,Chicago,English,450,2161,2,Tech Enthusiasts,2021-01-27,20.82369273484498
193113,Innovate Industries,Email,Women 35-44,15 days,Instagram,0.13,6901.0,3.65,Chicago,German,503,4600,7,Outdoor Adventurers,2021-01-28,10.934782608695652
193114,DataTech Solutions,Social Media,Men 25-34,45 days,Instagram,0.09,5234.0,4.68,New York,English,623,3019,9,Foodies,2021-01-29,20.63597217621729
193115,NexGen Systems,Influencer,Men 25-34,15 days,Email,0.08,14403.0,7.46,Houston,Mandarin,952,6598,6,Health & Wellness,2021-01-30,14.428614731736891
193116,Innovate Industries,Social Media,Women 25-34,60 days,Instagram,0.04,15512.0,7.52,Houston,English,232,6960,8,Fashionistas,2021-01-31,3.3333333333333335
193117,TechCorp,Search,Men 18-24,15 days,Email,0.05,8134.0,7.34,Houston,English,630,6300,8,Fashionistas,2021-02-01,10.0
193118,Innovate Industries,Email,Women 35-44,60 days,Instagram,0.06,13061.0,3.54,Chicago,German,249,9988,4,Outdoor Adventurers,2021-02-02,2.4929915899078896
193119,DataTech Solutions,Influencer,Men 18-24,30 days,Website,0.1,14202.0,3.09,New York,Mandarin,688,7816,2,Foodies,2021-02-03,8.802456499488228
193120,Innovate Industries,Social Media,Men 25-34,15 days,Website,0.11,5621.0,2.98,New York,Spanish,755,8049,10,Tech Enthusiasts,2021-02-04,9.380047210833643
193121,NexGen Systems,Display,Men 18-24,60 days,Facebook,0.07,14864.0,7.37,New York,English,449,5775,3,Outdoor Adventurers,2021-02-05,7.774891774891775
193122,Alpha Innovations,Search,All Ages,60 days,Facebook,0.06,10524.0,4.05,Los Angeles,German,637,9507,10,Outdoor Adventurers,2021-02-06,6.700326075523298
193123,TechCorp,Email,All Ages,45 days,Facebook,0.02,13368.0,5.04,Chicago,German,188,9588,8,Fashionistas,2021-02-07,1.9607843137254901
193124,DataTech Solutions,Influencer,All Ages,45 days,YouTube,0.04,19466.0,2.83,Miami,English,398,5732,3,Foodies,2021-02-08,6.94347522679693
193125,NexGen Systems,Social Media,Men 25-34,45 days,Facebook,0.13,18062.0,5.56,Houston,Spanish,349,4290,9,Outdoor Adventurers,2021-02-09,8.135198135198134
193126,NexGen Systems,Social Media,All Ages,60 days,Google Ads,0.11,10728.0,5.6,New York,German,221,4879,10,Foodies,2021-02-10,4.529616724738676
193127,Alpha Innovations,Email,All Ages,30 days,Instagram,0.04,10936.0,7.96,New York,German,796,4756,7,Tech Enthusiasts,2021-02-11,16.736753574432296
193128,DataTech Solutions,Influencer,Women 35-44,15 days,Google Ads,0.04,14715.0,5.75,Miami,Mandarin,198,3961,2,Tech Enthusiasts,2021-02-12,4.998737692501893
193129,DataTech Solutions,Influencer,Women 35-44,30 days,YouTube,0.1,18130.0,7.23,New York,English,742,1540,7,Outdoor Adventurers,2021-02-13,48.18181818181818
193130,Innovate Industries,Display,Women 35-44,60 days,Facebook,0.03,10913.0,2.95,New York,English,808,8374,4,Health & Wellness,2021-02-14,9.648913303080965
193131,NexGen Systems,Search,Women 35-44,15 days,YouTube,0.13,8675.0,6.04,Chicago,English,133,4767,3,Health & Wellness,2021-02-15,2.7900146842878124
193132,DataTech Solutions,Influencer,All Ages,45 days,Instagram,0.05,12032.0,4.28,New York,Spanish,981,4419,10,Fashionistas,2021-02-16,22.19959266802444
193133,Alpha Innovations,Email,Women 35-44,60 days,Google Ads,0.11,18028.0,4.29,Houston,Spanish,346,3709,4,Foodies,2021-02-17,9.328660016176867
193134,Alpha Innovations,Social Media,Women 25-34,45 days,Website,0.08,17090.0,3.78,Los Angeles,English,220,8950,9,Health & Wellness,2021-02-18,2.4581005586592175
193135,Alpha Innovations,Influencer,All Ages,15 days,Google Ads,0.08,13241.0,3.07,Miami,English,138,5842,8,Outdoor Adventurers,2021-02-19,2.3622047244094486
193136,DataTech Solutions,Display,Men 25-34,60 days,YouTube,0.11,10201.0,6.7,New York,German,307,8676,9,Health & Wellness,2021-02-20,3.5384970032272935
193137,Alpha Innovations,Email,All Ages,30 days,Google Ads,0.12,7974.0,3.04,Houston,French,423,5680,10,Outdoor Adventurers,2021-02-21,7.447183098591549
193138,DataTech Solutions,Search,Women 35-44,15 days,YouTube,0.14,13401.0,3.94,Miami,English,420,5792,7,Fashionistas,2021-02-22,7.251381215469613
193139,DataTech Solutions,Display,All Ages,60 days,Facebook,0.05,5190.0,4.17,New York,Spanish,412,9649,1,Tech Enthusiasts,2021-02-23,4.269872525650326
193140,TechCorp,Email,Women 25-34,15 days,Instagram,0.12,15706.0,7.9,Chicago,English,537,8827,6,Fashionistas,2021-02-24,6.083607114534949
193141,Innovate Industries,Search,All Ages,30 days,Google Ads,0.09,11995.0,6.02,Miami,English,380,2062,6,Health & Wellness,2021-02-25,18.42870999030068
193142,DataTech Solutions,Search,Men 25-34,60 days,Instagram,0.07,13513.0,4.6,Miami,Mandarin,196,2765,3,Fashionistas,2021-02-26,7.088607594936709
193143,DataTech Solutions,Influencer,Women 35-44,45 days,Facebook,0.03,11215.0,4.31,Miami,Mandarin,993,7236,10,Fashionistas,2021-02-27,13.723051409618575
193144,Alpha Innovations,Display,All Ages,60 days,Facebook,0.09,14905.0,7.02,Miami,English,486,9448,1,Fashionistas,2021-02-28,5.143945808636748
193145,Alpha Innovations,Influencer,All Ages,60 days,Instagram,0.02,5579.0,3.51,New York,French,357,7218,4,Outdoor Adventurers,2021-03-01,4.945968412302577
193146,NexGen Systems,Social Media,Men 25-34,15 days,YouTube,0.03,14609.0,7.41,Miami,French,205,3028,2,Fashionistas,2021-03-02,6.770145310435931
193147,NexGen Systems,Influencer,All Ages,60 days,Email,0.12,12446.0,7.84,New York,French,276,7480,4,Foodies,2021-03-03,3.689839572192513
193148,DataTech Solutions,Email,Women 35-44,60 days,YouTube,0.03,7651.0,2.11,Chicago,French,761,3092,7,Health & Wellness,2021-03-04,24.61190168175938
193149,Alpha Innovations,Influencer,Women 35-44,30 days,Email,0.11,9986.0,3.81,New York,Spanish,950,4584,6,Fashionistas,2021-03-05,20.724258289703315
193150,DataTech Solutions,Search,Men 25-34,60 days,YouTube,0.11,12169.0,5.3,Houston,French,964,9672,7,Tech Enthusiasts,2021-03-06,9.966914805624484
193151,Alpha Innovations,Display,Women 25-34,45 days,Google Ads,0.11,16319.0,4.6,New York,Spanish,852,2419,10,Outdoor Adventurers,2021-03-07,35.221165770979745
193152,NexGen Systems,Email,Women 35-44,30 days,Website,0.04,18437.0,2.48,Chicago,English,842,5263,1,Health & Wellness,2021-03-08,15.998479954398631
193153,NexGen Systems,Social Media,All Ages,45 days,Website,0.07,11564.0,2.71,New York,Mandarin,743,1162,8,Fashionistas,2021-03-09,63.94148020654045
193154,Alpha Innovations,Influencer,Women 35-44,30 days,Website,0.07,7275.0,7.65,Houston,French,231,1170,3,Tech Enthusiasts,2021-03-10,19.743589743589745
193155,Innovate Industries,Email,Women 25-34,60 days,Facebook,0.09,5548.0,3.6,Chicago,English,620,4103,6,Tech Enthusiasts,2021-03-11,15.110894467462831
193156,Innovate Industries,Email,All Ages,45 days,Website,0.12,17832.0,6.05,New York,French,469,1967,3,Foodies,2021-03-12,23.843416370106763
193157,DataTech Solutions,Display,All Ages,15 days,Facebook,0.07,6130.0,5.35,New York,Mandarin,636,3138,2,Health & Wellness,2021-03-13,20.26768642447419
193158,Alpha Innovations,Social Media,All Ages,60 days,Google Ads,0.1,7301.0,5.34,Miami,English,746,4324,7,Health & Wellness,2021-03-14,17.252543940795558
193159,NexGen Systems,Influencer,Men 25-34,45 days,Google Ads,0.02,8120.0,2.09,New York,Spanish,325,3601,10,Foodies,2021-03-15,9.025270758122744
193160,NexGen Systems,Influencer,All Ages,45 days,YouTube,0.08,18041.0,2.41,New York,English,913,6659,10,Tech Enthusiasts,2021-03-16,13.710767382489863
193161,TechCorp,Search,All Ages,60 days,Google Ads,0.14,12451.0,2.91,Miami,German,427,6944,4,Tech Enthusiasts,2021-03-17,6.149193548387097
193162,Alpha Innovations,Social Media,Women 25-34,60 days,Email,0.11,18158.0,7.86,Chicago,French,707,1311,1,Tech Enthusiasts,2021-03-18,53.928299008390546
193163,NexGen Systems,Search,All Ages,15 days,Website,0.04,19700.0,5.85,Los Angeles,Spanish,551,7493,1,Outdoor Adventurers,2021-03-19,7.35352996129721
193164,NexGen Systems,Search,Men 18-24,60 days,Instagram,0.02,6982.0,3.36,Miami,French,486,3183,8,Health & Wellness,2021-03-20,15.268614514608862
193165,TechCorp,Social Media,All Ages,15 days,Instagram,0.14,11720.0,3.48,New York,French,761,1157,9,Health & Wellness,2021-03-21,65.77355229040623
193166,NexGen Systems,Email,Women 35-44,15 days,Instagram,0.08,6827.0,3.68,Chicago,English,405,5294,1,Tech Enthusiasts,2021-03-22,7.650170003777862
193167,Innovate Industries,Email,All Ages,45 days,Facebook,0.05,13379.0,5.79,Chicago,French,310,3832,3,Outdoor Adventurers,2021-03-23,8.089770354906054
193168,Innovate Industries,Social Media,Women 25-34,15 days,Email,0.07,18437.0,5.33,Chicago,German,977,3796,7,Foodies,2021-03-24,25.737618545837726
193169,DataTech Solutions,Email,Women 25-34,45 days,YouTube,0.09,9279.0,7.87,Los Angeles,German,707,4513,2,Outdoor Adventurers,2021-03-25,15.665854198980721
193170,NexGen Systems,Search,Men 25-34,15 days,Instagram,0.07,18592.0,4.42,Los Angeles,German,614,1960,6,Outdoor Adventurers,2021-03-26,31.326530612244895
193171,Innovate Industries,Email,All Ages,15 days,YouTube,0.07,11229.0,6.58,Chicago,English,766,1690,3,Tech Enthusiasts,2021-03-27,45.32544378698225
193172,DataTech Solutions,Social Media,All Ages,45 days,Website,0.04,9134.0,4.17,Chicago,German,908,6798,8,Tech Enthusiasts,2021-03-28,13.35686966754928
193173,DataTech Solutions,Social Media,Men 25-34,30 days,Email,0.06,16440.0,4.11,Chicago,French,348,4484,6,Outdoor Adventurers,2021-03-29,7.760927743086529
193174,DataTech Solutions,Influencer,Women 35-44,60 days,YouTube,0.02,7599.0,3.26,New York,French,661,8507,5,Fashionistas,2021-03-30,7.770071705654168
193175,TechCorp,Social Media,Women 25-34,30 days,Google Ads,0.09,5415.0,5.25,New York,German,170,9546,3,Health & Wellness,2021-03-31,1.7808506180599204
